job_title,company,location,experience_required,required_skills,num_skills_required,salary_inr,posted_year,remote
Cloud Architect,Freshworks,Pune,2-5 yrs,Kubernetes|Networking|AWS|GCP|Terraform|Cost Optimization|Security|Linux,8,2591000.0,2023,No
Cloud Architect,Freshworks,Bengaluru,5-8 yrs,Networking|Kubernetes|GCP|AWS|Azure,5,3007000.0,2022,No
Frontend Developer,Wipro,Chennai,5-8 yrs,Git|TypeScript|React|JavaScript|HTML/CSS|Vue.js,6,1588000.0,2023,Yes
Data Analyst,BYJU'S,Ahmedabad,2-5 yrs,Excel|Python|Data Visualization|R|Tableau|Power BI,6,750000.0,2023,No
Data Analyst,Adobe,Mumbai,5-8 yrs,Data Visualization|Excel|Statistics|Tableau|R|Google Analytics,6,1071000.0,2022,Yes
Product Manager,Google,Bengaluru,8+ yrs,Product Strategy|Roadmapping|Data Analysis|Stakeholder Management|Agile|SQL|Jira,7,3095000.0,2022,Yes
Full Stack Developer,Wipro,Mumbai,5-8 yrs,Git|React|JavaScript|Node.js|Next.js,5,1733000.0,2023,No
NLP Engineer,Salesforce,Mumbai,2-5 yrs,NLP|Python|Transformers|Deep Learning|Hugging Face|Spark|BERT,7,2183000.0,2022,Yes
Frontend Developer,Infosys,Remote,0-2 yrs,JavaScript|HTML/CSS|Git|TypeScript|React|Figma|Vue.js,7,928000.0,2022,Yes
Cloud Architect,Flipkart,Delhi NCR,8+ yrs,Terraform|AWS|GCP|Azure,4,3920000.0,2024,No
Full Stack Developer,OLA,Hyderabad,2-5 yrs,JavaScript|Node.js|React,3,1166000.0,2022,No
Product Manager,Salesforce,Remote,5-8 yrs,Roadmapping|Product Strategy|Data Analysis|Stakeholder Management|A/B Testing|SQL|Jira,7,1896000.0,2022,Yes
Machine Learning Engineer,PhonePe,Hyderabad,5-8 yrs,Machine Learning|Python|MLOps|Deep Learning|Spark|Kubernetes|AWS,7,2586000.0,2022,No
Cybersecurity Analyst,Flipkart,Bengaluru,2-5 yrs,Network Security|Linux|Penetration Testing|Python|SIEM|Ethical Hacking,6,1433000.0,2023,Yes
Data Scientist,Swiggy,Pune,5-8 yrs,Statistics|Python|Machine Learning|Data Visualization|SQL,5,1643000.0,2024,Yes
Full Stack Developer,TCS,Hyderabad,2-5 yrs,React|Docker|JavaScript|SQL|Node.js,5,1263000.0,2023,No
DevOps Engineer,Razorpay,Bengaluru,2-5 yrs,Kubernetes|CI/CD|Docker|AWS|Linux|Python|Terraform|Monitoring,8,1495000.0,2022,Yes
Backend Developer,PhonePe,Hyderabad,0-2 yrs,SQL|Git|Python|REST APIs|Node.js|Kubernetes,6,828000.0,2024,No
NLP Engineer,BYJU'S,Chennai,2-5 yrs,NLP|Machine Learning|Python|Deep Learning|Transformers|Hugging Face|BERT|GPT,8,1651000.0,2024,Yes
Full Stack Developer,Adobe,Kolkata,0-2 yrs,JavaScript|React|Docker|SQL|Node.js|TypeScript|AWS,7,1113000.0,2022,Yes
Backend Developer,IBM,Chennai,8+ yrs,Git|Python|SQL|Docker,4,2253000.0,2023,Yes
UI/UX Designer,Swiggy,Mumbai,0-2 yrs,Wireframing|HTML/CSS|User Research|Motion Design|Accessibility,5,731000.0,2022,Yes
UI/UX Designer,Zomato,Hyderabad,0-2 yrs,Prototyping|Wireframing|User Research|Adobe XD|Motion Design|Accessibility,6,681000.0,2023,No
Data Analyst,Razorpay,Pune,0-2 yrs,Excel|Data Visualization|SQL|Statistics|Python,5,758000.0,2023,Yes
Cybersecurity Analyst,TCS,Mumbai,5-8 yrs,Penetration Testing|Linux|Network Security|Compliance|AWS Security|Forensics,6,1654000.0,2022,Yes
Backend Developer,Deloitte,Hyderabad,8+ yrs,Python|Git|Docker|SQL|REST APIs|Go|Node.js,7,2450000.0,2023,Yes
Data Scientist,Microsoft,Mumbai,8+ yrs,SQL|Data Visualization|Python|Machine Learning|Statistics|NLP|Spark|AWS,8,3083000.0,2023,Yes
Data Scientist,Salesforce,Pune,2-5 yrs,Data Visualization|SQL|Python|Statistics|Spark|R|NLP,7,1395000.0,2024,Yes
Cybersecurity Analyst,PhonePe,Chennai,0-2 yrs,Python|SIEM|Linux|Penetration Testing|Ethical Hacking|AWS Security|Forensics,7,1033000.0,2022,No
Data Scientist,Nykaa,Chennai,8+ yrs,Machine Learning|Python|SQL|Statistics|Data Visualization|Tableau,6,2782000.0,2024,Yes
Backend Developer,Deloitte,Mumbai,8+ yrs,Git|SQL|Docker|AWS,4,2272000.0,2024,No
UI/UX Designer,Freshworks,Delhi NCR,2-5 yrs,User Research|Prototyping|Figma|Wireframing|Adobe XD|Sketch,6,1004000.0,2023,Yes
Full Stack Developer,Zomato,Chennai,2-5 yrs,Node.js|JavaScript|Docker|SQL|Git|TypeScript,6,1547000.0,2023,Yes
Full Stack Developer,Freshworks,Hyderabad,8+ yrs,Node.js|React|Docker|Git|GraphQL|Next.js,6,2545000.0,2022,No
Backend Developer,PhonePe,Pune,2-5 yrs,REST APIs|Git|SQL|Python|Docker|Redis|Node.js,7,1096000.0,2023,Yes
Cybersecurity Analyst,OLA,Mumbai,0-2 yrs,Linux|Python|SIEM|Network Security,4,1199000.0,2024,No
Cloud Architect,TCS,Delhi NCR,0-2 yrs,GCP|Networking|AWS,3,1918000.0,2023,No
Machine Learning Engineer,OLA,Kolkata,8+ yrs,Python|MLOps|Deep Learning|Docker|AWS|Spark|Kubernetes,7,3559000.0,2022,No
Data Scientist,TCS,Hyderabad,5-8 yrs,Machine Learning|SQL|Python|AWS|Deep Learning,5,1968000.0,2022,No
UI/UX Designer,IBM,Bengaluru,8+ yrs,HTML/CSS|Prototyping|Figma|Wireframing|Adobe XD,5,1746000.0,2023,No
Cybersecurity Analyst,Wipro,Delhi NCR,5-8 yrs,Penetration Testing|SIEM|Network Security,3,1602000.0,2022,No
Cybersecurity Analyst,Paytm,Hyderabad,8+ yrs,Linux|Python|Network Security|Compliance,4,2606000.0,2023,No
Cloud Architect,Adobe,Pune,8+ yrs,Azure|GCP|Kubernetes|Security|CI/CD|Cost Optimization,6,3333000.0,2023,No
Frontend Developer,TCS,Bengaluru,2-5 yrs,JavaScript|HTML/CSS|TypeScript,3,1232000.0,2022,Yes
DevOps Engineer,Meesho,Ahmedabad,8+ yrs,Linux|CI/CD|Docker|Kubernetes|AWS|Azure,6,2756000.0,2024,Yes
Data Analyst,Razorpay,Mumbai,8+ yrs,Excel|SQL|Python|Tableau,4,1945000.0,2024,Yes
UI/UX Designer,Accenture,Hyderabad,5-8 yrs,HTML/CSS|Prototyping|Wireframing|Motion Design|Accessibility|Usability Testing,6,1228000.0,2022,No
Data Analyst,Zomato,Mumbai,8+ yrs,SQL|Python|Excel|Data Visualization|Statistics,5,1564000.0,2024,No
Data Scientist,TCS,Kolkata,2-5 yrs,Python|SQL|Machine Learning|AWS|NLP|Deep Learning,6,1555000.0,2023,No
Data Scientist,Wipro,Pune,5-8 yrs,Python|Machine Learning|Data Visualization|SQL|AWS|R|Spark,7,1785000.0,2023,Yes
Backend Developer,Paytm,Kolkata,8+ yrs,Git|SQL|Python|Docker|REST APIs|Kubernetes|Redis|PostgreSQL,8,1885000.0,2024,Yes
Machine Learning Engineer,Paytm,Bengaluru,2-5 yrs,MLOps|Python|Machine Learning,3,2127000.0,2023,No
Cybersecurity Analyst,Adobe,Bengaluru,0-2 yrs,Penetration Testing|SIEM|Network Security|Compliance|Incident Response,5,1073000.0,2023,Yes
Frontend Developer,PhonePe,Bengaluru,0-2 yrs,React|Git|HTML/CSS|Next.js,4,850000.0,2022,Yes
Cloud Architect,Salesforce,Mumbai,2-5 yrs,Azure|GCP|Terraform|Kubernetes|Networking,5,2389000.0,2023,No
Frontend Developer,BYJU'S,Pune,2-5 yrs,Git|JavaScript|TypeScript|React|HTML/CSS|Figma|Vue.js|Next.js,8,960000.0,2023,No
Frontend Developer,Salesforce,Pune,5-8 yrs,Git|React|JavaScript|Webpack,4,1472000.0,2023,Yes
NLP Engineer,Salesforce,Ahmedabad,0-2 yrs,Transformers|Machine Learning|NLP|Python|AWS|BERT,6,1237000.0,2024,Yes
Cybersecurity Analyst,Adobe,Chennai,8+ yrs,Linux|SIEM|Penetration Testing|Network Security|Python|Ethical Hacking|Incident Response,7,2511000.0,2024,Yes
Cybersecurity Analyst,Salesforce,Hyderabad,5-8 yrs,Linux|Python|SIEM|Incident Response|Forensics,5,1652000.0,2023,No
Data Analyst,Microsoft,Hyderabad,8+ yrs,Python|SQL|Data Visualization|Excel|R,5,1479000.0,2022,Yes
Backend Developer,Swiggy,Ahmedabad,5-8 yrs,REST APIs|Python|Git|Kubernetes|Go,5,1555000.0,2022,Yes
Cloud Architect,Paytm,Mumbai,5-8 yrs,Kubernetes|AWS|Azure|GCP|Networking|Cost Optimization,6,3375000.0,2023,Yes
Data Scientist,Capgemini,Chennai,2-5 yrs,Data Visualization|Machine Learning|Python|AWS|Deep Learning,5,1497000.0,2022,Yes
NLP Engineer,Wipro,Mumbai,5-8 yrs,Machine Learning|Deep Learning|Python|Hugging Face|AWS|BERT,6,2972000.0,2024,No
DevOps Engineer,Accenture,Ahmedabad,2-5 yrs,Kubernetes|Linux|Docker|CI/CD|Ansible,5,1657000.0,2022,Yes
NLP Engineer,Freshworks,Remote,0-2 yrs,Deep Learning|Python|NLP,3,1475000.0,2023,Yes
Product Manager,Zoho,Bengaluru,0-2 yrs,Product Strategy|Stakeholder Management|Data Analysis|Roadmapping|Agile,5,1282000.0,2023,No
NLP Engineer,Paytm,Bengaluru,2-5 yrs,Python|Deep Learning|Transformers|Machine Learning|Spark|Hugging Face|GPT,7,1988000.0,2022,Yes
Cloud Architect,Zoho,Delhi NCR,2-5 yrs,GCP|Kubernetes|Networking|AWS|Docker,5,2615000.0,2024,No
Full Stack Developer,Google,Bengaluru,2-5 yrs,JavaScript|Docker|SQL|Git|Node.js,5,1603000.0,2024,Yes
Frontend Developer,BYJU'S,Pune,2-5 yrs,JavaScript|Git|TypeScript|HTML/CSS|Figma|Webpack|GraphQL,7,1055000.0,2024,Yes
Data Analyst,Google,Mumbai,0-2 yrs,Data Visualization|Python|Excel|Statistics|SQL|R,6,773000.0,2023,No
Cloud Architect,PhonePe,Ahmedabad,5-8 yrs,AWS|Azure|Networking|Kubernetes|Docker,5,2957000.0,2024,No
UI/UX Designer,Razorpay,Kolkata,8+ yrs,User Research|Prototyping|HTML/CSS|Figma,4,1828000.0,2023,Yes
Data Analyst,Salesforce,Chennai,5-8 yrs,Data Visualization|SQL|Excel|Power BI,4,1169000.0,2024,No
Machine Learning Engineer,Google,Mumbai,0-2 yrs,MLOps|Machine Learning|Python|Docker|Deep Learning|AWS|GCP|Scala,8,1256000.0,2024,No
DevOps Engineer,Amazon,Ahmedabad,2-5 yrs,Docker|Linux|Kubernetes|CI/CD|Terraform|GCP|Monitoring,7,1329000.0,2023,Yes
Product Manager,Amazon,Pune,0-2 yrs,Roadmapping|Data Analysis|Agile|Product Strategy|Stakeholder Management|User Research,6,1159000.0,2024,No
NLP Engineer,IBM,Ahmedabad,5-8 yrs,NLP|Python|Machine Learning,3,2236000.0,2024,No
Product Manager,IBM,Hyderabad,5-8 yrs,Roadmapping|Agile|Data Analysis|User Research,4,1917000.0,2024,Yes
Backend Developer,PhonePe,Delhi NCR,0-2 yrs,SQL|Python|REST APIs|Docker|AWS,5,1141000.0,2023,No
Cybersecurity Analyst,OLA,Bengaluru,2-5 yrs,SIEM|Penetration Testing|Python|Linux|Network Security,5,1515000.0,2022,Yes
DevOps Engineer,Nykaa,Kolkata,5-8 yrs,CI/CD|Linux|Kubernetes|AWS|GCP,5,2292000.0,2022,No
UI/UX Designer,IBM,Remote,5-8 yrs,User Research|HTML/CSS|Wireframing|Prototyping|Motion Design,5,1424000.0,2022,Yes
NLP Engineer,Nykaa,Remote,2-5 yrs,Python|Deep Learning|Transformers|NLP|Machine Learning|AWS|GPT,7,1967000.0,2023,Yes
Data Scientist,Google,Kolkata,0-2 yrs,Python|Machine Learning|SQL,3,1168000.0,2022,No
Cybersecurity Analyst,Zomato,Bengaluru,5-8 yrs,Linux|Network Security|SIEM|Python|Penetration Testing|Forensics|Ethical Hacking,7,2154000.0,2022,No
NLP Engineer,PhonePe,Kolkata,0-2 yrs,Machine Learning|Python|Transformers|NLP|BERT|Spark,6,1454000.0,2024,No
UI/UX Designer,Capgemini,Delhi NCR,2-5 yrs,User Research|Figma|Prototyping|Wireframing|Accessibility|Adobe XD|Sketch,7,838000.0,2023,Yes
Machine Learning Engineer,Google,Chennai,5-8 yrs,Python|Machine Learning|MLOps|Docker|Scala,5,2783000.0,2023,No
UI/UX Designer,Amazon,Chennai,5-8 yrs,User Research|Figma|Wireframing|Prototyping|HTML/CSS|Accessibility,6,1261000.0,2022,No
Backend Developer,Adobe,Chennai,2-5 yrs,SQL|REST APIs|Git|Docker|Redis|Node.js,6,1068000.0,2023,No
Backend Developer,Microsoft,Chennai,2-5 yrs,Docker|SQL|Git|REST APIs,4,1030000.0,2024,No
Product Manager,OLA,Bengaluru,8+ yrs,Data Analysis|Product Strategy|Roadmapping|Stakeholder Management|Figma,5,3230000.0,2022,Yes
Cybersecurity Analyst,Flipkart,Delhi NCR,8+ yrs,Network Security|Linux|SIEM|Penetration Testing|Python|AWS Security|Forensics|Compliance,8,2233000.0,2024,Yes
UI/UX Designer,TCS,Kolkata,2-5 yrs,Prototyping|HTML/CSS|User Research|Figma|Usability Testing|Adobe XD|Motion Design,7,767000.0,2024,Yes
NLP Engineer,IBM,Hyderabad,0-2 yrs,Deep Learning|Machine Learning|Transformers|Python,4,1209000.0,2023,No
DevOps Engineer,OLA,Mumbai,0-2 yrs,Kubernetes|Linux|CI/CD|AWS|Docker|Python,6,1396000.0,2024,No
Data Scientist,Flipkart,Bengaluru,2-5 yrs,Data Visualization|Python|Machine Learning|NLP|Spark|AWS,6,1552000.0,2024,Yes
Machine Learning Engineer,Infosys,Pune,2-5 yrs,Machine Learning|Python|Deep Learning,3,1821000.0,2024,Yes
Frontend Developer,TCS,Hyderabad,0-2 yrs,HTML/CSS|Git|JavaScript|Next.js|Vue.js|Webpack,6,880000.0,2022,No
Cloud Architect,Accenture,Pune,8+ yrs,Terraform|Networking|GCP|Azure|Kubernetes|CI/CD,6,3279000.0,2022,Yes
NLP Engineer,TCS,Chennai,8+ yrs,Transformers|Machine Learning|NLP|GPT|AWS,5,3036000.0,2022,Yes
Cybersecurity Analyst,TCS,Mumbai,0-2 yrs,Python|Network Security|SIEM|Penetration Testing|Linux|Forensics,6,1181000.0,2024,No
UI/UX Designer,Microsoft,Remote,2-5 yrs,User Research|Wireframing|HTML/CSS|Figma|Accessibility|Motion Design|Adobe XD,7,911000.0,2024,Yes
Data Analyst,Deloitte,Remote,8+ yrs,Python|Excel|Data Visualization|Power BI,4,1497000.0,2022,Yes
UI/UX Designer,Capgemini,Ahmedabad,2-5 yrs,User Research|Prototyping|Figma|Wireframing,4,848000.0,2022,Yes
Cybersecurity Analyst,Nykaa,Chennai,2-5 yrs,Penetration Testing|Network Security|SIEM|Linux|AWS Security|Incident Response|Compliance,7,1225000.0,2024,Yes
DevOps Engineer,Deloitte,Hyderabad,8+ yrs,Linux|Kubernetes|CI/CD|AWS|Docker|Python|GCP,7,2960000.0,2024,Yes
Product Manager,BYJU'S,Mumbai,2-5 yrs,Stakeholder Management|Data Analysis|Product Strategy,3,1539000.0,2024,Yes
Cybersecurity Analyst,Swiggy,Chennai,2-5 yrs,Penetration Testing|SIEM|Linux|Network Security|Python,5,1400000.0,2023,Yes
Backend Developer,Zomato,Mumbai,0-2 yrs,Git|REST APIs|Python,3,934000.0,2024,No
UI/UX Designer,Capgemini,Pune,0-2 yrs,Prototyping|HTML/CSS|User Research|Sketch,4,626000.0,2023,Yes
UI/UX Designer,Zoho,Remote,2-5 yrs,Wireframing|Prototyping|HTML/CSS|Figma|Sketch,5,884000.0,2022,Yes
Data Analyst,Paytm,Remote,0-2 yrs,Excel|SQL|Statistics|Python|Data Visualization|Tableau|Google Analytics|Power BI,8,689000.0,2024,Yes
Product Manager,Adobe,Kolkata,0-2 yrs,Data Analysis|Product Strategy|Stakeholder Management|Agile|Roadmapping|User Research|Figma|Jira,8,1267000.0,2024,Yes
DevOps Engineer,TCS,Ahmedabad,2-5 yrs,CI/CD|Linux|Kubernetes,3,1374000.0,2024,Yes
UI/UX Designer,Nykaa,Bengaluru,0-2 yrs,Wireframing|Prototyping|User Research|Figma|Sketch,5,748000.0,2023,No
UI/UX Designer,Zoho,Pune,5-8 yrs,User Research|Prototyping|Wireframing|HTML/CSS|Figma|Motion Design|Usability Testing|Sketch,8,1453000.0,2024,No
NLP Engineer,Capgemini,Mumbai,8+ yrs,NLP|Transformers|Deep Learning|Python|Machine Learning,5,3000000.0,2023,Yes
Machine Learning Engineer,Salesforce,Bengaluru,8+ yrs,MLOps|Docker|Python|Kubernetes,4,3226000.0,2024,Yes
NLP Engineer,PhonePe,Remote,8+ yrs,NLP|Transformers|Machine Learning|Python,4,2739000.0,2024,Yes
Product Manager,Paytm,Bengaluru,5-8 yrs,Stakeholder Management|Agile|Data Analysis|Product Strategy|Roadmapping|Jira,6,2675000.0,2022,No
DevOps Engineer,Adobe,Kolkata,5-8 yrs,AWS|Docker|CI/CD|Linux|Terraform,5,2111000.0,2024,No
Full Stack Developer,Infosys,Delhi NCR,5-8 yrs,Docker|JavaScript|Node.js|Git|GraphQL|TypeScript|MongoDB,7,1722000.0,2022,No
Product Manager,IBM,Ahmedabad,5-8 yrs,Agile|Data Analysis|Stakeholder Management|Roadmapping|Figma|SQL|Jira,7,1924000.0,2022,No
Cybersecurity Analyst,Adobe,Delhi NCR,2-5 yrs,Python|Network Security|SIEM|Linux|Ethical Hacking|Incident Response|AWS Security,7,1447000.0,2023,Yes
Product Manager,OLA,Chennai,2-5 yrs,Stakeholder Management|Data Analysis|Product Strategy|Roadmapping|User Research,5,1773000.0,2022,Yes
Frontend Developer,Infosys,Delhi NCR,2-5 yrs,React|JavaScript|TypeScript|Vue.js|GraphQL,5,1319000.0,2024,Yes
Cloud Architect,Zoho,Chennai,5-8 yrs,Kubernetes|Azure|GCP|Terraform|CI/CD|Linux,6,2581000.0,2023,No
Product Manager,Nykaa,Chennai,0-2 yrs,Roadmapping|Product Strategy|Data Analysis|Agile|A/B Testing,5,1309000.0,2022,Yes
DevOps Engineer,Accenture,Chennai,0-2 yrs,Kubernetes|CI/CD|Docker|AWS|Linux|Azure|Python,7,1100000.0,2023,No
Backend Developer,IBM,Chennai,8+ yrs,SQL|Docker|Python|Git|Redis|Go|Node.js,7,2315000.0,2022,No
DevOps Engineer,Zomato,Mumbai,2-5 yrs,Kubernetes|Linux|AWS|Docker,4,2040000.0,2024,No
Cloud Architect,TCS,Remote,5-8 yrs,Kubernetes|AWS|Azure|Terraform|GCP,5,3370000.0,2023,Yes
Cybersecurity Analyst,BYJU'S,Chennai,0-2 yrs,Python|SIEM|Linux|Network Security|Compliance|AWS Security,6,949000.0,2024,Yes
UI/UX Designer,Wipro,Chennai,2-5 yrs,Prototyping|Figma|User Research|Wireframing|Usability Testing|Sketch|Adobe XD,7,967000.0,2023,No
Cybersecurity Analyst,Amazon,Hyderabad,8+ yrs,Linux|Python|SIEM|Incident Response|Forensics,5,2416000.0,2023,No
Cloud Architect,Capgemini,Remote,5-8 yrs,Azure|Networking|AWS|Kubernetes|CI/CD|Security|Cost Optimization,7,3253000.0,2022,Yes
Backend Developer,PhonePe,Hyderabad,2-5 yrs,Docker|Python|Git,3,1344000.0,2024,Yes
Data Analyst,Zoho,Mumbai,5-8 yrs,Data Visualization|Excel|SQL|R|Power BI|Tableau,6,1166000.0,2022,Yes
Cybersecurity Analyst,Accenture,Ahmedabad,5-8 yrs,SIEM|Penetration Testing|Network Security|Python|Forensics|Compliance,6,1879000.0,2024,No
Product Manager,Deloitte,Ahmedabad,5-8 yrs,Product Strategy|Roadmapping|Agile|Data Analysis|Stakeholder Management|A/B Testing,6,1954000.0,2022,Yes
Product Manager,Deloitte,Pune,2-5 yrs,Roadmapping|Stakeholder Management|Agile|Product Strategy,4,1789000.0,2023,Yes
Data Scientist,Paytm,Kolkata,5-8 yrs,SQL|Machine Learning|Python|Data Visualization|Statistics|NLP|Spark|Deep Learning,8,1886000.0,2022,No
Frontend Developer,Swiggy,Delhi NCR,5-8 yrs,React|HTML/CSS|JavaScript|GraphQL,4,1706000.0,2024,No
Backend Developer,Google,Mumbai,5-8 yrs,REST APIs|Python|Git,3,1716000.0,2024,Yes
Backend Developer,Zomato,Bengaluru,0-2 yrs,SQL|Docker|REST APIs|Git|Kubernetes,5,1029000.0,2023,Yes
Machine Learning Engineer,TCS,Kolkata,0-2 yrs,Machine Learning|Docker|MLOps|Spark|Kubernetes|Scala,6,1608000.0,2024,Yes
DevOps Engineer,Infosys,Bengaluru,8+ yrs,Docker|Kubernetes|Linux|GCP|Python|Azure,6,2669000.0,2024,Yes
Frontend Developer,Salesforce,Pune,8+ yrs,JavaScript|React|Git|Next.js|GraphQL,5,1855000.0,2022,No
UI/UX Designer,PhonePe,Delhi NCR,0-2 yrs,HTML/CSS|Prototyping|Wireframing,3,777000.0,2022,Yes
Machine Learning Engineer,Amazon,Chennai,8+ yrs,Python|Deep Learning|MLOps|Docker|Machine Learning,5,2816000.0,2022,No
Product Manager,BYJU'S,Delhi NCR,5-8 yrs,Data Analysis|Agile|Roadmapping|SQL|User Research|A/B Testing,6,2339000.0,2024,No
Backend Developer,Meesho,Chennai,2-5 yrs,SQL|REST APIs|Python|Git|PostgreSQL|Kubernetes|Redis,7,1247000.0,2023,Yes
Cybersecurity Analyst,Capgemini,Mumbai,8+ yrs,SIEM|Linux|Penetration Testing|AWS Security|Compliance,5,2332000.0,2024,Yes
UI/UX Designer,Accenture,Kolkata,5-8 yrs,Figma|HTML/CSS|Wireframing|Prototyping|User Research|Sketch|Accessibility,7,1404000.0,2022,Yes
Cloud Architect,Flipkart,Bengaluru,2-5 yrs,Networking|Kubernetes|GCP|AWS|Azure|CI/CD|Docker|Cost Optimization,8,2770000.0,2023,Yes
Cloud Architect,Deloitte,Remote,0-2 yrs,GCP|AWS|Networking|Kubernetes|Terraform|Docker|Security|Linux,8,1948000.0,2024,Yes
Data Analyst,Capgemini,Delhi NCR,0-2 yrs,Excel|Python|Data Visualization|SQL|Statistics|Google Analytics|R|Tableau,8,790000.0,2024,No
NLP Engineer,Flipkart,Mumbai,8+ yrs,Machine Learning|Deep Learning|Transformers|BERT|Spark|AWS,6,3833000.0,2023,No
DevOps Engineer,Capgemini,Chennai,8+ yrs,AWS|Kubernetes|Linux|CI/CD|Docker|GCP,6,2642000.0,2023,Yes
NLP Engineer,Wipro,Bengaluru,0-2 yrs,Deep Learning|Python|NLP|Transformers|Machine Learning|GPT,6,1238000.0,2024,No
Product Manager,Flipkart,Bengaluru,2-5 yrs,Agile|Stakeholder Management|Roadmapping|Data Analysis|Figma|Jira,6,1686000.0,2022,No
UI/UX Designer,Capgemini,Hyderabad,2-5 yrs,Prototyping|User Research|HTML/CSS|Figma|Wireframing|Adobe XD|Usability Testing,7,790000.0,2022,No
Full Stack Developer,Swiggy,Hyderabad,8+ yrs,Git|SQL|JavaScript,3,2260000.0,2022,No
Product Manager,Accenture,Remote,2-5 yrs,Agile|Product Strategy|Data Analysis|Stakeholder Management|Roadmapping|Figma,6,1682000.0,2022,Yes
Backend Developer,Wipro,Kolkata,8+ yrs,SQL|Python|REST APIs|Redis,4,2333000.0,2024,No
Frontend Developer,PhonePe,Remote,0-2 yrs,React|TypeScript|HTML/CSS|JavaScript|GraphQL,5,815000.0,2024,Yes
Backend Developer,Infosys,Hyderabad,2-5 yrs,SQL|Python|Docker|REST APIs|PostgreSQL|Kubernetes|Redis,7,1100000.0,2023,Yes
Frontend Developer,Deloitte,Ahmedabad,2-5 yrs,TypeScript|JavaScript|Git|HTML/CSS|React|Next.js,6,1227000.0,2022,Yes
NLP Engineer,Infosys,Mumbai,0-2 yrs,Deep Learning|Python|NLP|Machine Learning,4,1402000.0,2024,Yes
Backend Developer,Meesho,Ahmedabad,5-8 yrs,Python|Docker|SQL|Git|REST APIs|Go,6,1411000.0,2022,No
Data Scientist,Salesforce,Bengaluru,8+ yrs,Statistics|Data Visualization|Python|Deep Learning|Spark|R,6,2482000.0,2024,Yes
Full Stack Developer,Zoho,Remote,8+ yrs,React|Docker|SQL|Next.js,4,2774000.0,2022,Yes
Data Scientist,Nykaa,Pune,2-5 yrs,SQL|Machine Learning|Python|Data Visualization|AWS|Spark|Tableau,7,1496000.0,2022,No
Data Scientist,PhonePe,Bengaluru,5-8 yrs,Machine Learning|Data Visualization|SQL|Statistics|Python|Deep Learning|R,7,2181000.0,2024,Yes
DevOps Engineer,Freshworks,Mumbai,2-5 yrs,AWS|CI/CD|Kubernetes|Docker|Ansible|Monitoring,6,1767000.0,2022,Yes
Frontend Developer,Swiggy,Mumbai,2-5 yrs,HTML/CSS|JavaScript|Git|TypeScript|React|Figma,6,1339000.0,2022,No
DevOps Engineer,Wipro,Ahmedabad,8+ yrs,Kubernetes|AWS|Docker|CI/CD|Linux|Terraform|Azure,7,2798000.0,2024,Yes
UI/UX Designer,Infosys,Bengaluru,2-5 yrs,Prototyping|User Research|Wireframing|HTML/CSS,4,1076000.0,2023,No
Cloud Architect,Razorpay,Delhi NCR,2-5 yrs,Kubernetes|AWS|GCP,3,2790000.0,2024,Yes
Backend Developer,Razorpay,Ahmedabad,0-2 yrs,SQL|Docker|Python|REST APIs|Git|Node.js|Redis|PostgreSQL,8,992000.0,2023,Yes
Product Manager,BYJU'S,Ahmedabad,0-2 yrs,Stakeholder Management|Roadmapping|Data Analysis|SQL,4,1254000.0,2024,Yes
Backend Developer,BYJU'S,Kolkata,5-8 yrs,Docker|REST APIs|Git|SQL|Redis|Node.js,6,1768000.0,2022,No
Cybersecurity Analyst,Amazon,Remote,8+ yrs,SIEM|Linux|Penetration Testing|Compliance,4,2191000.0,2022,Yes
Machine Learning Engineer,Freshworks,Delhi NCR,8+ yrs,Deep Learning|Docker|MLOps|Python,4,3686000.0,2022,No
Cybersecurity Analyst,Amazon,Remote,5-8 yrs,SIEM|Linux|Penetration Testing|Python|Network Security|Ethical Hacking|Incident Response|Compliance,8,2027000.0,2022,Yes
Machine Learning Engineer,Razorpay,Bengaluru,2-5 yrs,Deep Learning|MLOps|Machine Learning|Python|Kubernetes|AWS,6,2243000.0,2023,Yes
Cloud Architect,OLA,Remote,8+ yrs,Azure|Networking|Kubernetes|Cost Optimization|Linux|CI/CD,6,3379000.0,2024,Yes
Data Scientist,Meesho,Pune,2-5 yrs,Python|Machine Learning|Data Visualization|Statistics|SQL|Deep Learning,6,1261000.0,2022,No
